id	initL	initR	finalL	finalR	message (DEL=deleted NOC=no change MOD=modified)
9701	0	14050	13	14050	MOD	skipped 0 overlaps; used 43 overlaps
9702	0	5376	55	4668	MOD	skipped 0 overlaps; used 25 overlaps
9703	0	902	5	902	DEL	skipped 0 overlaps; used 24 overlaps
9704	0	10753	5	10727	MOD	skipped 0 overlaps; used 41 overlaps
9705	0	20447	46	20447	MOD	skipped 0 overlaps; used 56 overlaps
9706	0	16200	9	16160	MOD	skipped 0 overlaps; used 62 overlaps
9707	0	10345	1	10344	MOD	skipped 0 overlaps; used 44 overlaps
9708	0	11899	0	11898	MOD	skipped 0 overlaps; used 33 overlaps
9709	0	11521	17	11491	MOD	skipped 0 overlaps; used 58 overlaps
9710	0	4517	0	4516	MOD	skipped 0 overlaps; used 33 overlaps
9711	0	1426	11	1426	MOD	skipped 0 overlaps; used 21 overlaps
9712	0	0	0	0	NOV
9713	0	1321	3	1321	MOD	skipped 0 overlaps; used 25 overlaps
9714	0	20710	0	20699	MOD	skipped 0 overlaps; used 76 overlaps
9715	0	3964	27	3960	MOD	skipped 0 overlaps; used 28 overlaps
9716	0	15040	16	15034	MOD	skipped 0 overlaps; used 50 overlaps
9717	0	1522	21	1522	MOD	skipped 0 overlaps; used 19 overlaps
9718	0	0	0	0	NOV
9719	0	10385	39	10382	MOD	skipped 0 overlaps; used 38 overlaps
9720	0	4864	0	4855	MOD	skipped 0 overlaps; used 40 overlaps
9721	0	1710	0	1710	NOC	skipped 0 overlaps; used 26 overlaps
9722	0	9759	0	9759	NOC	skipped 0 overlaps; used 348 overlaps
9723	0	1146	16	1146	MOD	skipped 0 overlaps; used 129 overlaps
9724	0	1702	4	1692	MOD	skipped 0 overlaps; used 136 overlaps
9725	0	6646	108	6646	MOD	skipped 0 overlaps; used 103 overlaps
9726	0	11004	1	11004	MOD	skipped 0 overlaps; used 46 overlaps
9727	0	1346	0	1346	NOC	skipped 0 overlaps; used 31 overlaps
9728	0	0	0	0	NOV
9729	0	0	0	0	NOV
9730	0	0	0	0	NOV
9731	0	1893	55	1886	MOD	skipped 0 overlaps; used 26 overlaps
9732	0	20648	26	20642	MOD	skipped 0 overlaps; used 61 overlaps
9733	0	0	0	0	NOV
9734	0	2356	29	2356	MOD	skipped 0 overlaps; used 29 overlaps
9735	0	9531	21	9524	MOD	skipped 0 overlaps; used 40 overlaps
9736	0	0	0	0	NOV
9737	0	2173	20	2143	MOD	skipped 0 overlaps; used 16 overlaps
9738	0	22059	9	22059	MOD	skipped 0 overlaps; used 338 overlaps
9739	0	2327	0	2321	MOD	skipped 0 overlaps; used 26 overlaps
9740	0	13397	4	13356	MOD	skipped 0 overlaps; used 50 overlaps
9741	0	4789	76	4789	MOD	skipped 0 overlaps; used 26 overlaps
9742	0	20854	10	20811	MOD	skipped 0 overlaps; used 419 overlaps
9743	0	5775	24	5775	MOD	skipped 0 overlaps; used 31 overlaps
9744	0	5433	59	5404	MOD	skipped 0 overlaps; used 21 overlaps
9745	0	11771	10	11725	MOD	skipped 0 overlaps; used 116 overlaps
9746	0	13149	50	13148	MOD	skipped 0 overlaps; used 49 overlaps
9747	0	8514	10	8513	MOD	skipped 0 overlaps; used 76 overlaps
9748	0	1557	0	1557	NOC	skipped 0 overlaps; used 14 overlaps
9749	0	5607	4	5603	MOD	skipped 0 overlaps; used 44 overlaps
9750	0	11410	0	11409	MOD	skipped 0 overlaps; used 121 overlaps
9751	0	33226	0	33225	MOD	skipped 0 overlaps; used 107 overlaps
9752	0	12407	28	12406	MOD	skipped 0 overlaps; used 44 overlaps
9753	0	0	0	0	NOV
9754	0	2762	4	2756	MOD	skipped 0 overlaps; used 33 overlaps
9755	0	12182	50	12181	MOD	skipped 0 overlaps; used 49 overlaps
9756	0	11092	0	11090	MOD	skipped 0 overlaps; used 46 overlaps
9757	0	19519	78	19382	MOD	skipped 0 overlaps; used 57 overlaps
9758	0	19774	42	19742	MOD	skipped 0 overlaps; used 60 overlaps
9759	0	27198	0	27166	MOD	skipped 0 overlaps; used 84 overlaps
9760	0	0	0	0	NOV
9761	0	19002	34	18984	MOD	skipped 0 overlaps; used 56 overlaps
9762	0	8435	0	8384	MOD	skipped 0 overlaps; used 29 overlaps
9763	0	957	78	957	DEL	skipped 0 overlaps; used 19 overlaps
9764	0	6437	10	6436	MOD	skipped 0 overlaps; used 27 overlaps
9765	0	5466	0	5465	MOD	skipped 0 overlaps; used 46 overlaps
9766	0	5481	0	5480	MOD	skipped 0 overlaps; used 46 overlaps
9767	0	4206	0	4206	NOC	skipped 0 overlaps; used 17 overlaps
9768	0	7843	0	7843	NOC	skipped 0 overlaps; used 27 overlaps
9769	0	3016	9	2951	MOD	skipped 0 overlaps; used 21 overlaps
9770	0	19454	0	19454	NOC	skipped 0 overlaps; used 64 overlaps
9771	0	3044	0	2998	MOD	skipped 0 overlaps; used 38 overlaps
9772	0	2996	0	2958	MOD	skipped 0 overlaps; used 37 overlaps
9773	0	0	0	0	NOV
9774	0	8534	15	8533	MOD	skipped 0 overlaps; used 28 overlaps
9775	0	2078	0	2078	NOC	skipped 0 overlaps; used 21 overlaps
9776	0	25399	15	25377	MOD	skipped 0 overlaps; used 220 overlaps
9777	0	1138	62	1128	MOD	skipped 0 overlaps; used 17 overlaps
9778	0	15900	0	15900	NOC	skipped 0 overlaps; used 55 overlaps
9779	0	14379	0	14360	MOD	skipped 0 overlaps; used 52 overlaps
9780	0	1017	19	1017	DEL	skipped 0 overlaps; used 23 overlaps
9781	0	11712	22	11700	MOD	skipped 0 overlaps; used 56 overlaps
9782	0	1637	20	1637	MOD	skipped 0 overlaps; used 21 overlaps
9783	0	2811	23	2810	MOD	skipped 0 overlaps; used 48 overlaps
9784	0	16714	0	16682	MOD	skipped 0 overlaps; used 60 overlaps
9785	0	0	0	0	NOV
9786	0	16557	3	16557	MOD	skipped 0 overlaps; used 54 overlaps
9787	0	1883	11	1883	MOD	skipped 0 overlaps; used 30 overlaps
9788	0	6554	24	6545	MOD	skipped 0 overlaps; used 33 overlaps
9789	0	8256	0	8218	MOD	skipped 0 overlaps; used 32 overlaps
9790	0	1096	0	1096	NOC	skipped 0 overlaps; used 21 overlaps
9791	0	18454	14	18432	MOD	skipped 0 overlaps; used 55 overlaps
9792	0	11477	2	11477	MOD	skipped 0 overlaps; used 39 overlaps
9793	0	9512	68	9480	MOD	skipped 0 overlaps; used 30 overlaps
9794	0	10698	0	10698	NOC	skipped 0 overlaps; used 101 overlaps
9795	0	8606	46	8603	MOD	skipped 0 overlaps; used 30 overlaps
9796	0	2845	0	2829	MOD	skipped 0 overlaps; used 22 overlaps
9797	0	2820	36	2809	MOD	skipped 0 overlaps; used 22 overlaps
9798	0	4599	0	4599	NOC	skipped 0 overlaps; used 32 overlaps
9799	0	3354	0	3353	MOD	skipped 0 overlaps; used 33 overlaps
9800	0	1779	0	1779	NOC	skipped 0 overlaps; used 18 overlaps
9801	0	1757	0	1751	MOD	skipped 0 overlaps; used 18 overlaps
9802	0	2568	0	2568	NOC	skipped 0 overlaps; used 20 overlaps
9803	0	2575	1	2575	MOD	skipped 0 overlaps; used 20 overlaps
9804	0	16585	0	16531	MOD	skipped 0 overlaps; used 54 overlaps
9805	0	10919	17	10906	MOD	skipped 0 overlaps; used 204 overlaps
9806	0	16841	0	16840	MOD	skipped 0 overlaps; used 42 overlaps
9807	0	9474	25	9474	MOD	skipped 0 overlaps; used 36 overlaps
9808	0	13359	17	13353	MOD	skipped 0 overlaps; used 58 overlaps
9809	0	39777	0	39776	MOD	skipped 0 overlaps; used 151 overlaps
9810	0	1804	48	1754	MOD	skipped 0 overlaps; used 25 overlaps
9811	0	18834	43	18824	MOD	skipped 0 overlaps; used 68 overlaps
9812	0	18855	75	18855	MOD	skipped 0 overlaps; used 232 overlaps
9813	0	4912	17	4891	MOD	skipped 0 overlaps; used 31 overlaps
9814	0	4892	7	4857	MOD	skipped 0 overlaps; used 31 overlaps
9815	0	4859	3	4859	MOD	skipped 0 overlaps; used 31 overlaps
9816	0	8592	156	8573	MOD	skipped 0 overlaps; used 35 overlaps
9817	0	0	0	0	NOV
9818	0	23124	1	23123	MOD	skipped 0 overlaps; used 291 overlaps
9819	0	9162	77	9161	MOD	skipped 0 overlaps; used 37 overlaps
9820	0	18862	77	18861	MOD	skipped 0 overlaps; used 70 overlaps
9821	0	3077	38	3076	MOD	skipped 0 overlaps; used 31 overlaps
9822	0	20252	8	20251	MOD	skipped 0 overlaps; used 89 overlaps
9823	0	3589	0	3588	MOD	skipped 0 overlaps; used 35 overlaps
9824	0	3391	0	3391	NOC	skipped 0 overlaps; used 21 overlaps
9825	0	0	0	0	NOV
9826	0	0	0	0	NOV
9827	0	7119	25	7116	MOD	skipped 0 overlaps; used 31 overlaps
9828	0	8722	73	8721	MOD	skipped 0 overlaps; used 166 overlaps
9829	0	16211	0	16199	MOD	skipped 0 overlaps; used 57 overlaps
9830	0	18126	19	18114	MOD	skipped 0 overlaps; used 65 overlaps
9831	0	11232	118	11232	MOD	skipped 0 overlaps; used 41 overlaps
9832	0	15149	6	15146	MOD	skipped 0 overlaps; used 54 overlaps
9833	0	18081	99	18081	MOD	skipped 0 overlaps; used 70 overlaps
9834	0	3463	15	3463	MOD	skipped 0 overlaps; used 28 overlaps
9835	0	3458	1	3457	MOD	skipped 0 overlaps; used 28 overlaps
9836	0	12131	17	12121	MOD	skipped 0 overlaps; used 326 overlaps
9837	0	7922	87	7919	MOD	skipped 0 overlaps; used 39 overlaps
9838	0	22205	0	22204	MOD	skipped 0 overlaps; used 304 overlaps
9839	0	9784	62	9767	MOD	skipped 0 overlaps; used 45 overlaps
9840	0	0	0	0	NOV
9841	0	15826	30	15825	MOD	skipped 0 overlaps; used 427 overlaps
9842	0	7761	65	7745	MOD	skipped 0 overlaps; used 32 overlaps
9843	0	10245	39	10231	MOD	skipped 0 overlaps; used 59 overlaps
9844	0	6357	18	6339	MOD	skipped 0 overlaps; used 36 overlaps
9845	0	0	0	0	NOV
9846	0	2456	22	2456	MOD	skipped 0 overlaps; used 23 overlaps
9847	0	3646	18	3646	MOD	skipped 0 overlaps; used 21 overlaps
9848	0	6868	20	6841	MOD	skipped 0 overlaps; used 40 overlaps
9849	0	2912	18	2912	MOD	skipped 0 overlaps; used 25 overlaps
9850	0	33875	11	33874	MOD	skipped 0 overlaps; used 98 overlaps
9851	0	5872	0	5862	MOD	skipped 0 overlaps; used 32 overlaps
9852	0	9045	84	9026	MOD	skipped 0 overlaps; used 49 overlaps
9853	0	685	0	685	DEL	skipped 0 overlaps; used 13 overlaps
9854	0	1745	17	1735	MOD	skipped 0 overlaps; used 19 overlaps
9855	0	5014	1	4996	MOD	skipped 0 overlaps; used 32 overlaps
9856	0	23772	12	23772	MOD	skipped 0 overlaps; used 213 overlaps
9857	0	22505	15	22474	MOD	skipped 0 overlaps; used 80 overlaps
9858	0	6436	51	6436	MOD	skipped 0 overlaps; used 23 overlaps
9859	0	9224	20	9224	MOD	skipped 0 overlaps; used 43 overlaps
9860	0	7119	29	7112	MOD	skipped 0 overlaps; used 40 overlaps
9861	0	9995	2	9981	MOD	skipped 0 overlaps; used 58 overlaps
9862	0	3641	29	3625	MOD	skipped 0 overlaps; used 30 overlaps
9863	0	6080	0	6080	NOC	skipped 0 overlaps; used 35 overlaps
9864	0	1874	0	1867	MOD	skipped 0 overlaps; used 22 overlaps
9865	0	0	0	0	NOV
9866	0	800	0	800	DEL	skipped 0 overlaps; used 16 overlaps
9867	0	2589	0	2589	NOC	skipped 0 overlaps; used 29 overlaps
9868	0	2605	2	2604	MOD	skipped 0 overlaps; used 29 overlaps
9869	0	2550	0	2527	MOD	skipped 0 overlaps; used 29 overlaps
9870	0	7353	1	7353	MOD	skipped 0 overlaps; used 36 overlaps
9871	0	7373	0	7372	MOD	skipped 0 overlaps; used 36 overlaps
9872	0	18801	0	18789	MOD	skipped 0 overlaps; used 325 overlaps
9873	0	2699	30	2698	MOD	skipped 0 overlaps; used 25 overlaps
9874	0	0	0	0	NOV
9875	0	875	0	875	DEL	skipped 0 overlaps; used 23 overlaps
9876	0	19525	0	19447	MOD	skipped 0 overlaps; used 59 overlaps
9877	0	9835	10	9813	MOD	skipped 0 overlaps; used 64 overlaps
9878	0	0	0	0	NOV
9879	0	21854	9	21825	MOD	skipped 0 overlaps; used 75 overlaps
9880	0	9613	12	9613	MOD	skipped 0 overlaps; used 42 overlaps
9881	0	16496	11	16495	MOD	skipped 0 overlaps; used 74 overlaps
9882	0	14368	72	14367	MOD	skipped 0 overlaps; used 328 overlaps
9883	0	14793	14	14793	MOD	skipped 0 overlaps; used 54 overlaps
9884	0	17534	0	17519	MOD	skipped 0 overlaps; used 69 overlaps
9885	0	19082	56	18945	MOD	skipped 0 overlaps; used 59 overlaps
9886	0	0	0	0	NOV
9887	0	18505	26	18505	MOD	skipped 0 overlaps; used 137 overlaps
9888	0	0	0	0	NOV
9889	0	12810	23	12808	MOD	skipped 0 overlaps; used 33 overlaps
9890	0	5205	7	5192	MOD	skipped 0 overlaps; used 45 overlaps
9891	0	3190	2	3190	MOD	skipped 0 overlaps; used 24 overlaps
9892	0	2454	0	2454	NOC	skipped 0 overlaps; used 30 overlaps
9893	0	3781	24	3757	MOD	skipped 0 overlaps; used 39 overlaps
9894	0	6670	0	6657	MOD	skipped 0 overlaps; used 37 overlaps
9895	0	0	0	0	NOV
9896	0	0	0	0	NOV
9897	0	4296	0	4296	NOC	skipped 0 overlaps; used 23 overlaps
9898	0	3802	13	3736	MOD	skipped 0 overlaps; used 33 overlaps
9899	0	16836	26	16835	MOD	skipped 0 overlaps; used 309 overlaps
9900	0	5587	0	5566	MOD	skipped 0 overlaps; used 36 overlaps
9901	0	3619	3	3613	MOD	skipped 0 overlaps; used 15 overlaps
9902	0	0	0	0	NOV
9903	0	13894	0	13847	MOD	skipped 0 overlaps; used 46 overlaps
9904	0	3166	170	3159	MOD	skipped 0 overlaps; used 17 overlaps
9905	0	17555	19	17538	MOD	skipped 0 overlaps; used 59 overlaps
9906	0	13950	11	13950	MOD	skipped 0 overlaps; used 43 overlaps
9907	0	7383	13	7383	MOD	skipped 0 overlaps; used 39 overlaps
9908	0	3727	0	3727	NOC	skipped 0 overlaps; used 24 overlaps
9909	0	0	0	0	NOV
9910	0	0	0	0	NOV
9911	0	16874	18	16874	MOD	skipped 0 overlaps; used 67 overlaps
9912	0	3017	12	3017	MOD	skipped 0 overlaps; used 44 overlaps
9913	0	1433	0	1419	MOD	skipped 0 overlaps; used 18 overlaps
9914	0	1556	0	1548	MOD	skipped 0 overlaps; used 19 overlaps
9915	0	18116	10	18114	MOD	skipped 0 overlaps; used 65 overlaps
9916	0	2036	0	2002	MOD	skipped 0 overlaps; used 22 overlaps
9917	0	26120	28	26103	MOD	skipped 0 overlaps; used 224 overlaps
9918	0	1803	2	1803	MOD	skipped 0 overlaps; used 11 overlaps
9919	0	4028	10	4027	MOD	skipped 0 overlaps; used 32 overlaps
9920	0	5098	32	5091	MOD	skipped 0 overlaps; used 28 overlaps
9921	0	6002	19	6002	MOD	skipped 0 overlaps; used 34 overlaps
9922	0	3434	10	3417	MOD	skipped 0 overlaps; used 23 overlaps
9923	0	3863	48	3834	MOD	skipped 0 overlaps; used 36 overlaps
9924	0	6959	0	6958	MOD	skipped 0 overlaps; used 36 overlaps
9925	0	9957	1	9942	MOD	skipped 0 overlaps; used 43 overlaps
9926	0	0	0	0	NOV
9927	0	2850	73	2841	MOD	skipped 0 overlaps; used 19 overlaps
9928	0	20447	22	20429	MOD	skipped 0 overlaps; used 60 overlaps
9929	0	11239	68	11226	MOD	skipped 0 overlaps; used 60 overlaps
9930	0	3294	0	3294	NOC	skipped 0 overlaps; used 19 overlaps
9931	0	6373	5	6373	MOD	skipped 0 overlaps; used 32 overlaps
9932	0	14121	52	14120	MOD	skipped 0 overlaps; used 55 overlaps
9933	0	10939	39	10928	MOD	skipped 0 overlaps; used 45 overlaps
9934	0	22003	23	22001	MOD	skipped 0 overlaps; used 67 overlaps
9935	0	5177	0	5146	MOD	skipped 0 overlaps; used 25 overlaps
9936	0	20753	37	20752	MOD	skipped 0 overlaps; used 81 overlaps
9937	0	3114	116	3095	MOD	skipped 0 overlaps; used 23 overlaps
9938	0	3145	0	3145	NOC	skipped 0 overlaps; used 24 overlaps
9939	0	3107	3	3087	MOD	skipped 0 overlaps; used 24 overlaps
9940	0	23638	177	23637	MOD	skipped 0 overlaps; used 88 overlaps
9941	0	24707	79	24707	MOD	skipped 0 overlaps; used 71 overlaps
9942	0	10687	0	10682	MOD	skipped 0 overlaps; used 53 overlaps
9943	0	0	0	0	NOV
9944	0	7279	39	7272	MOD	skipped 0 overlaps; used 49 overlaps
9945	0	1461	0	1453	MOD	skipped 0 overlaps; used 19 overlaps
9946	0	1716	0	1716	NOC	skipped 0 overlaps; used 19 overlaps
9947	0	6347	0	6347	NOC	skipped 0 overlaps; used 24 overlaps
9948	0	4150	0	4149	MOD	skipped 0 overlaps; used 25 overlaps
9949	0	2409	9	2232	MOD	skipped 0 overlaps; used 23 overlaps
9950	0	9003	0	9003	NOC	skipped 0 overlaps; used 59 overlaps
9951	0	4545	0	4499	MOD	skipped 0 overlaps; used 20 overlaps
9952	0	9812	23	9812	MOD	skipped 0 overlaps; used 283 overlaps
9953	0	0	0	0	NOV
9954	0	23210	128	23149	MOD	skipped 0 overlaps; used 79 overlaps
9955	0	17858	19	17843	MOD	skipped 0 overlaps; used 70 overlaps
9956	0	7748	55	7748	MOD	skipped 0 overlaps; used 31 overlaps
9957	0	18356	50	18355	MOD	skipped 0 overlaps; used 68 overlaps
9958	0	1670	0	1647	MOD	skipped 0 overlaps; used 20 overlaps
9959	0	0	0	0	NOV
9960	0	14068	46	14029	MOD	skipped 0 overlaps; used 60 overlaps
9961	0	19491	0	19486	MOD	skipped 0 overlaps; used 78 overlaps
9962	0	9277	0	9274	MOD	skipped 0 overlaps; used 35 overlaps
9963	0	0	0	0	NOV
9964	0	0	0	0	NOV
9965	0	0	0	0	NOV
9966	0	22948	21	22931	MOD	skipped 0 overlaps; used 84 overlaps
9967	0	4423	0	4422	MOD	skipped 0 overlaps; used 20 overlaps
9968	0	17908	0	17904	MOD	skipped 0 overlaps; used 200 overlaps
9969	0	8407	68	8407	MOD	skipped 0 overlaps; used 42 overlaps
9970	0	6422	22	6421	MOD	skipped 0 overlaps; used 30 overlaps
9971	0	8917	3	8914	MOD	skipped 0 overlaps; used 43 overlaps
9972	0	12085	29	12075	MOD	skipped 0 overlaps; used 44 overlaps
9973	0	22101	0	22100	MOD	skipped 0 overlaps; used 73 overlaps
9974	0	14832	0	14832	NOC	skipped 0 overlaps; used 54 overlaps
9975	0	2175	0	2175	NOC	skipped 0 overlaps; used 19 overlaps
9976	0	18941	0	18917	MOD	skipped 0 overlaps; used 66 overlaps
9977	0	8591	0	8591	NOC	skipped 0 overlaps; used 44 overlaps
9978	0	6325	4	4438	MOD	skipped 0 overlaps; used 55 overlaps
9979	0	2911	14	2910	MOD	skipped 0 overlaps; used 29 overlaps
9980	0	3934	15	3934	MOD	skipped 0 overlaps; used 32 overlaps
9981	0	3926	0	3925	MOD	skipped 0 overlaps; used 32 overlaps
9982	0	8937	14	8930	MOD	skipped 0 overlaps; used 36 overlaps
9983	0	10142	8	10139	MOD	skipped 0 overlaps; used 41 overlaps
9984	0	19557	0	19557	NOC	skipped 0 overlaps; used 51 overlaps
9985	0	9274	2	9273	MOD	skipped 0 overlaps; used 36 overlaps
9986	0	17664	6	17655	MOD	skipped 0 overlaps; used 213 overlaps
9987	0	0	0	0	NOV
9988	0	4307	47	4288	MOD	skipped 0 overlaps; used 19 overlaps
9989	0	9577	20	9561	MOD	skipped 0 overlaps; used 51 overlaps
9990	0	15202	2	15202	MOD	skipped 0 overlaps; used 53 overlaps
9991	0	3414	0	3411	MOD	skipped 0 overlaps; used 32 overlaps
9992	0	25824	33	25823	MOD	skipped 0 overlaps; used 237 overlaps
9993	0	13866	0	13834	MOD	skipped 0 overlaps; used 202 overlaps
9994	0	15602	28	15599	MOD	skipped 0 overlaps; used 210 overlaps
9995	0	0	0	0	NOV
9996	0	6874	0	6874	NOC	skipped 0 overlaps; used 42 overlaps
9997	0	10065	215	10065	MOD	skipped 0 overlaps; used 44 overlaps
9998	0	6799	92	6783	MOD	skipped 0 overlaps; used 28 overlaps
9999	0	30500	18	30485	MOD	skipped 0 overlaps; used 74 overlaps
10000	0	6276	35	6271	MOD	skipped 0 overlaps; used 39 overlaps
10001	0	25065	50	25056	MOD	skipped 0 overlaps; used 74 overlaps
10002	0	1650	35	1648	MOD	skipped 0 overlaps; used 31 overlaps
10003	0	14988	24	14988	MOD	skipped 0 overlaps; used 47 overlaps
10004	0	11699	0	11698	MOD	skipped 0 overlaps; used 162 overlaps
10005	0	8259	11	8171	MOD	skipped 0 overlaps; used 27 overlaps
10006	0	13235	51	13235	MOD	skipped 0 overlaps; used 66 overlaps
10007	0	0	0	0	NOV
10008	0	9944	5	9941	MOD	skipped 0 overlaps; used 39 overlaps
10009	0	18521	36	18509	MOD	skipped 0 overlaps; used 61 overlaps
10010	0	8274	57	4260	MOD	skipped 0 overlaps; used 67 overlaps
10011	0	3207	0	3185	MOD	skipped 0 overlaps; used 288 overlaps
10012	0	2633	31	2605	MOD	skipped 0 overlaps; used 22 overlaps
10013	0	0	0	0	NOV
10014	0	9503	2	9491	MOD	skipped 0 overlaps; used 49 overlaps
10015	0	0	0	0	NOV
10016	0	20635	4	20635	MOD	skipped 0 overlaps; used 310 overlaps
10017	0	20335	2	20328	MOD	skipped 0 overlaps; used 71 overlaps
10018	0	14100	0	14100	NOC	skipped 0 overlaps; used 57 overlaps
10019	0	0	0	0	NOV
10020	0	15348	45	15348	MOD	skipped 0 overlaps; used 52 overlaps
10021	0	19322	38	19322	MOD	skipped 0 overlaps; used 61 overlaps
10022	0	0	0	0	NOV
10023	0	1842	15	1833	MOD	skipped 0 overlaps; used 22 overlaps
10024	0	29683	28	29661	MOD	skipped 0 overlaps; used 87 overlaps
10025	0	5262	30	5261	MOD	skipped 0 overlaps; used 38 overlaps
10026	0	0	0	0	NOV
10027	0	12830	35	12697	MOD	skipped 0 overlaps; used 45 overlaps
10028	0	17406	35	17388	MOD	skipped 0 overlaps; used 188 overlaps
10029	0	7050	28	7050	MOD	skipped 0 overlaps; used 156 overlaps
10030	0	9894	12	9856	MOD	skipped 0 overlaps; used 42 overlaps
10031	0	6640	0	6603	MOD	skipped 0 overlaps; used 32 overlaps
10032	0	5989	5	5971	MOD	skipped 0 overlaps; used 26 overlaps
10033	0	6375	6	6374	MOD	skipped 0 overlaps; used 34 overlaps
10034	0	1950	0	1949	MOD	skipped 0 overlaps; used 29 overlaps
10035	0	1963	2	1963	MOD	skipped 0 overlaps; used 29 overlaps
10036	0	13796	22	13784	MOD	skipped 0 overlaps; used 47 overlaps
10037	0	13734	0	13672	MOD	skipped 0 overlaps; used 41 overlaps
10038	0	21687	10	21642	MOD	skipped 0 overlaps; used 55 overlaps
10039	0	17734	48	17727	MOD	skipped 0 overlaps; used 59 overlaps
10040	0	8219	0	8218	MOD	skipped 0 overlaps; used 44 overlaps
10041	0	4299	0	4275	MOD	skipped 0 overlaps; used 30 overlaps
10042	0	9959	35	9959	MOD	skipped 0 overlaps; used 59 overlaps
10043	0	9764	0	9744	MOD	skipped 0 overlaps; used 43 overlaps
10044	0	1786	5	1786	MOD	skipped 0 overlaps; used 31 overlaps
10045	0	1092	0	1092	NOC	skipped 0 overlaps; used 29 overlaps
10046	0	27981	28	27980	MOD	skipped 0 overlaps; used 85 overlaps
10047	0	9053	20	9041	MOD	skipped 0 overlaps; used 35 overlaps
10048	0	523	0	523	DEL	skipped 0 overlaps; used 14 overlaps
10049	0	27138	56	27137	MOD	skipped 0 overlaps; used 101 overlaps
10050	0	10011	1	10010	MOD	skipped 0 overlaps; used 44 overlaps
10051	0	11629	30	11617	MOD	skipped 0 overlaps; used 48 overlaps
10052	0	1141	0	1130	MOD	skipped 0 overlaps; used 17 overlaps
10053	0	7272	17	7233	MOD	skipped 0 overlaps; used 427 overlaps
10054	0	31751	12	31750	MOD	skipped 0 overlaps; used 93 overlaps
10055	0	11930	17	11930	MOD	skipped 0 overlaps; used 39 overlaps
10056	0	4666	86	4629	MOD	skipped 0 overlaps; used 35 overlaps
10057	0	10999	36	10983	MOD	skipped 0 overlaps; used 56 overlaps
10058	0	20043	0	8303	MOD	skipped 0 overlaps; used 84 overlaps
10059	0	5525	50	5524	MOD	skipped 0 overlaps; used 36 overlaps
10060	0	19069	74	19043	MOD	skipped 0 overlaps; used 62 overlaps
10061	0	6293	0	6282	MOD	skipped 0 overlaps; used 22 overlaps
10062	0	2672	30	2672	MOD	skipped 0 overlaps; used 18 overlaps
10063	0	1158	0	1158	NOC	skipped 0 overlaps; used 19 overlaps
10064	0	13276	64	13275	MOD	skipped 0 overlaps; used 52 overlaps
10065	0	16649	0	16649	NOC	skipped 0 overlaps; used 58 overlaps
10066	0	14724	8	14723	MOD	skipped 0 overlaps; used 325 overlaps
10067	0	20722	29	20719	MOD	skipped 0 overlaps; used 67 overlaps
10068	0	2925	5	2925	MOD	skipped 0 overlaps; used 25 overlaps
10069	0	5505	0	5500	MOD	skipped 0 overlaps; used 34 overlaps
10070	0	2119	0	2119	NOC	skipped 0 overlaps; used 25 overlaps
10071	0	2099	3	2099	MOD	skipped 0 overlaps; used 25 overlaps
10072	0	2103	0	2103	NOC	skipped 0 overlaps; used 25 overlaps
10073	0	3291	0	3291	NOC	skipped 0 overlaps; used 32 overlaps
10074	0	19611	0	19610	MOD	skipped 0 overlaps; used 65 overlaps
10075	0	9496	4	9480	MOD	skipped 0 overlaps; used 24 overlaps
10076	0	1323	0	1304	MOD	skipped 0 overlaps; used 29 overlaps
10077	0	1354	12	1354	MOD	skipped 0 overlaps; used 26 overlaps
10078	0	17999	0	17991	MOD	skipped 0 overlaps; used 59 overlaps
10079	0	2754	170	2754	MOD	skipped 0 overlaps; used 20 overlaps
10080	0	10193	0	10192	MOD	skipped 0 overlaps; used 30 overlaps
10081	0	6313	0	6312	MOD	skipped 0 overlaps; used 27 overlaps
10082	0	3172	1641	3172	MOD	skipped 0 overlaps; used 26 overlaps
10083	0	4686	10	4686	MOD	skipped 0 overlaps; used 24 overlaps
10084	0	3507	48	3507	MOD	skipped 0 overlaps; used 18 overlaps
10085	0	5526	0	5525	MOD	skipped 0 overlaps; used 32 overlaps
10086	0	17912	53	17911	MOD	skipped 0 overlaps; used 138 overlaps
10087	0	7766	8	7753	MOD	skipped 0 overlaps; used 115 overlaps
10088	0	4971	0	4971	NOC	skipped 0 overlaps; used 33 overlaps
10089	0	3204	0	3204	NOC	skipped 0 overlaps; used 29 overlaps
10090	0	21995	15	21984	MOD	skipped 0 overlaps; used 79 overlaps
10091	0	2775	10	2705	MOD	skipped 0 overlaps; used 26 overlaps
10092	0	15857	18	15857	MOD	skipped 0 overlaps; used 163 overlaps
10093	0	14006	0	13992	MOD	skipped 0 overlaps; used 65 overlaps
10094	0	4629	78	4628	MOD	skipped 0 overlaps; used 28 overlaps
10095	0	1231	0	1231	NOC	skipped 0 overlaps; used 36 overlaps
10096	0	1196	7	1196	MOD	skipped 0 overlaps; used 36 overlaps
10097	0	1189	0	1189	NOC	skipped 0 overlaps; used 36 overlaps
10098	0	1212	0	1212	NOC	skipped 0 overlaps; used 36 overlaps
10099	0	1201	0	1201	NOC	skipped 0 overlaps; used 36 overlaps
10100	0	1223	1	1223	MOD	skipped 0 overlaps; used 36 overlaps
10101	0	1169	0	1169	NOC	skipped 0 overlaps; used 36 overlaps
10102	0	1181	5	1162	MOD	skipped 0 overlaps; used 36 overlaps
